Category,Skill Name,Author,Description,GitHub URL
astronomy-physics,research,kingkongshot,"Research libraries, APIs, and patterns using searchGitHub and Exa tools. Finds real-world implementations and saves structured reports to docs/research/. Use when investigating technologies, debugging issues, or comparing options.",https://github.com/kingkongshot/prompts/tree/main/skills/research
astronomy-physics,web-research,langchain-ai,Use this skill for requests related to web research; it provides a structured approach to conducting comprehensive web research,https://github.com/langchain-ai/deepagents/tree/master/libs/deepagents-cli/examples/skills/web-research
automation-tools,api-design-principles,wshobson,"Master REST and GraphQL API design principles to build intuitive, scalable, and maintainable APIs that delight developers. Use when designing new APIs, reviewing API specifications, or establishing API design standards.",https://github.com/wshobson/agents/tree/main/plugins/backend-development/skills/api-design-principles
automation-tools,auth-implementation-patterns,wshobson,"Master authentication and authorization patterns including JWT, OAuth2, session management, and RBAC to build secure, scalable access control systems. Use when implementing auth systems, securing APIs, or debugging security issues.",https://github.com/wshobson/agents/tree/main/plugins/developer-essentials/skills/auth-implementation-patterns
automation-tools,claude-opus-4-5-migration,anthropics,"Migrate prompts and code from Claude Sonnet 4.0, Sonnet 4.5, or Opus 4.1 to Opus 4.5. Use when the user wants to update their codebase, prompts, or API calls to use Opus 4.5. Handles model string updates and prompt adjustments for known Opus 4.5 behavioral differences. Does NOT migrate Haiku 4.5.",https://github.com/anthropics/claude-code/tree/main/plugins/claude-opus-4-5-migration/skills/claude-opus-4-5-migration
automation-tools,clojure-review,metabase,"Review Clojure and ClojureScript code changes for compliance with Metabase coding standards, style violations, and code quality issues. Use when reviewing pull requests or diffs containing Clojure/ClojureScript code.",https://github.com/metabase/metabase/tree/master/.claude/skills/clojure-review
automation-tools,clojure-write,metabase,"Guide Clojure and ClojureScript development using REPL-driven workflow, coding conventions, and best practices. Use when writing, developing, or refactoring Clojure/ClojureScript code.",https://github.com/metabase/metabase/tree/master/.claude/skills/clojure-write
automation-tools,code-review-excellence,wshobson,"Master effective code review practices to provide constructive feedback, catch bugs early, and foster knowledge sharing while maintaining team morale. Use when reviewing pull requests, establishing review standards, or mentoring developers.",https://github.com/wshobson/agents/tree/main/plugins/developer-essentials/skills/code-review-excellence
automation-tools,command-development,anthropics,"This skill should be used when the user asks to ""create a slash command"", ""add a command"", ""write a custom command"", ""define command arguments"", ""use command frontmatter"", ""organize commands"", ""create command with file references"", ""interactive command"", ""use AskUserQuestion in command"", or needs guidance on slash command structure, YAML frontmatter fields, dynamic arguments, bash execution in commands, user interaction patterns, or command development best practices for Claude Code.",https://github.com/anthropics/claude-code/tree/main/plugins/plugin-dev/skills/command-development
automation-tools,command-name,anthropics,"This skill should be used when the user asks to ""create a plugin"", ""scaffold a plugin"", ""understand plugin structure"", ""organize plugin components"", ""set up plugin.json"", ""use ${CLAUDE_PLUGIN_ROOT}"", ""add commands/agents/skills/hooks"", ""configure auto-discovery"", or needs guidance on plugin directory layout, manifest configuration, component organization, file naming conventions, or Claude Code plugin architecture best practices.",https://github.com/anthropics/claude-code/tree/main/plugins/plugin-dev/skills/plugin-structure
automation-tools,configured-agent,anthropics,"This skill should be used when the user asks about ""plugin settings"", ""store plugin configuration"", ""user-configurable plugin"", "".local.md files"", ""plugin state files"", ""read YAML frontmatter"", ""per-project plugin settings"", or wants to make plugin behavior configurable. Documents the .claude/plugin-name.local.md pattern for storing plugin-specific configuration with YAML frontmatter and markdown content.",https://github.com/anthropics/claude-code/tree/main/plugins/plugin-dev/skills/plugin-settings
automation-tools,cookbook-audit,anthropics,Audit an Anthropic Cookbook notebook based on a rubric. Use whenever a notebook review or audit is requested.,https://github.com/anthropics/claude-cookbooks/tree/main/.claude/skills/cookbook-audit
automation-tools,docs-review,metabase,"Review documentation changes for compliance with the Metabase writing style guide. Use when reviewing pull requests, files, or diffs containing documentation markdown files.",https://github.com/metabase/metabase/tree/master/.claude/skills/docs-review
automation-tools,docs-write,metabase,"Write documentation following Metabase's conversational, clear, and user-focused style. Use when creating or editing documentation files (markdown, MDX, etc.).",https://github.com/metabase/metabase/tree/master/.claude/skills/docs-write
automation-tools,fastapi-templates,wshobson,"Create production-ready FastAPI projects with async patterns, dependency injection, and comprehensive error handling. Use when building new FastAPI applications or setting up backend API projects.",https://github.com/wshobson/agents/tree/main/plugins/api-scaffolding/skills/fastapi-templates
automation-tools,frontend-design,anthropics,"Create distinctive, production-grade frontend interfaces with high design quality. Use this skill when the user asks to build web components, pages, or applications. Generates creative, polished code that avoids generic AI aesthetics.",https://github.com/anthropics/claude-code/tree/main/plugins/frontend-design/skills/frontend-design
automation-tools,github-actions-templates,wshobson,"Create production-ready GitHub Actions workflows for automated testing, building, and deploying applications. Use when setting up CI/CD with GitHub Actions, automating development workflows, or creating reusable workflow templates.",https://github.com/wshobson/agents/tree/main/plugins/cicd-automation/skills/github-actions-templates
automation-tools,gitlab-ci-patterns,wshobson,"Build GitLab CI/CD pipelines with multi-stage workflows, caching, and distributed runners for scalable automation. Use when implementing GitLab CI/CD, optimizing pipeline performance, or setting up automated testing and deployment.",https://github.com/wshobson/agents/tree/main/plugins/cicd-automation/skills/gitlab-ci-patterns
automation-tools,hook-development,anthropics,"This skill should be used when the user asks to ""create a hook"", ""add a PreToolUse/PostToolUse/Stop hook"", ""validate tool use"", ""implement prompt-based hooks"", ""use ${CLAUDE_PLUGIN_ROOT}"", ""set up event-driven automation"", ""block dangerous commands"", or mentions hook events (PreToolUse, PostToolUse, Stop, SubagentStop, SessionStart, SessionEnd, UserPromptSubmit, PreCompact, Notification). Provides comprehensive guidance for creating and implementing Claude Code plugin hooks with focus on advanced prompt-based hooks API.",https://github.com/anthropics/claude-code/tree/main/plugins/plugin-dev/skills/hook-development
automation-tools,payload,payloadcms,"Use when working with Payload CMS projects (payload.config.ts, collections, fields, hooks, access control, Payload API). Use when debugging validation errors, security issues, relationship queries, transactions, or hook behavior.",https://github.com/payloadcms/payload/tree/main/tools/claude-plugin/skills/payload
automation-tools,rule-identifier,anthropics,"This skill should be used when the user asks to ""create a hookify rule"", ""write a hook rule"", ""configure hookify"", ""add a hookify rule"", or needs guidance on hookify rule syntax and patterns.",https://github.com/anthropics/claude-code/tree/main/plugins/hookify/skills/writing-rules
